date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:28:39	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2263cf03be-247b%22	https://ubg365.github.io/gun-mayhem-2/pistol_mag.wav	C:/My%20Web%20Sites/https___ubg365.github.io/ubg365.github.io/gun-mayhem-2/pistol_mag.wav	(from )
20:28:39	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2263cf03be-247b%22	https://ubg365.github.io/gun-mayhem-2/pistol_slide.wav	C:/My%20Web%20Sites/https___ubg365.github.io/ubg365.github.io/gun-mayhem-2/pistol_slide.wav	(from )
20:28:40	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2263cf03be-247b%22	https://ubg365.github.io/gun-mayhem-2/bolt1.wav	C:/My%20Web%20Sites/https___ubg365.github.io/ubg365.github.io/gun-mayhem-2/bolt1.wav	(from )
20:28:40	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2263cf03be-247b%22	https://ubg365.github.io/gun-mayhem-2/bolt2.wav	C:/My%20Web%20Sites/https___ubg365.github.io/ubg365.github.io/gun-mayhem-2/bolt2.wav	(from )
20:28:41	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2263cf03be-247b%22	https://ubg365.github.io/gun-mayhem-2/whoosh.wav	C:/My%20Web%20Sites/https___ubg365.github.io/ubg365.github.io/gun-mayhem-2/whoosh.wav	(from )
20:28:41	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2263cf03be-247b%22	https://ubg365.github.io/gun-mayhem-2/emp.wav	C:/My%20Web%20Sites/https___ubg365.github.io/ubg365.github.io/gun-mayhem-2/emp.wav	(from )
20:28:41	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2263cf03be-247b%22	https://ubg365.github.io/gun-mayhem-2/slide.wav	C:/My%20Web%20Sites/https___ubg365.github.io/ubg365.github.io/gun-mayhem-2/slide.wav	(from )
20:28:42	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2263cf03be-247b%22	https://ubg365.github.io/gun-mayhem-2/btn.wav	C:/My%20Web%20Sites/https___ubg365.github.io/ubg365.github.io/gun-mayhem-2/btn.wav	(from )
20:28:42	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2263b4760b-247b%22	https://ubg365.github.io/rooftop-snipers/TemplateData/progressLogo.Light.png	C:/My%20Web%20Sites/https___ubg365.github.io/ubg365.github.io/rooftop-snipers/TemplateData/progressLogo.Light.png	(from https://ubg365.github.io/rooftop-snipers/TemplateData/style.css)
20:28:43	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2263cf03be-247b%22	https://ubg365.github.io/rooftop-snipers/TemplateData/progressEmpty.Light.png	C:/My%20Web%20Sites/https___ubg365.github.io/ubg365.github.io/rooftop-snipers/TemplateData/progressEmpty.Light.png	(from https://ubg365.github.io/rooftop-snipers/TemplateData/style.css)
20:28:43	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2263b4760b-247b%22	https://ubg365.github.io/rooftop-snipers/TemplateData/progressFull.Light.png	C:/My%20Web%20Sites/https___ubg365.github.io/ubg365.github.io/rooftop-snipers/TemplateData/progressFull.Light.png	(from https://ubg365.github.io/rooftop-snipers/TemplateData/style.css)
20:28:43	1476/1476	---M--	200	added ('OK')	image/png	etag:%2263b66bb2-5c4%22	https://ubg365.github.io/rooftop-snipers/TemplateData/progressLogo.Dark.png	C:/My%20Web%20Sites/https___ubg365.github.io/ubg365.github.io/rooftop-snipers/TemplateData/progressLogo.Dark.png	(from https://ubg365.github.io/rooftop-snipers/TemplateData/style.css)
